session,era,source_types,source_statuses,source_paths
2026-03-09,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-03-10,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-03-11,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-03-12,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-03-13,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-03-16,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-03-17,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-03-18,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-03-19,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-03-20,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-03-23,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-03-24,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-03-25,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-03-26,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-03-27,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-03-30,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-03-31,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-06-29,confirmation_jun_jul2026,ibkr_recorder_capture,partial_or_failed,/Users/gduby/.autoresearch-trading/live_runtime/ibkr_capture/2026-06-29/protocol101-recorder-2026-06-29/ibkr_capture_quality.json
2026-06-30,confirmation_jun_jul2026,excluded_recorder_or_parity_session;ibkr_recorder_capture,complete,/Users/gduby/.autoresearch-trading/live_runtime/ibkr_capture/2026-06-30/protocol101-recorder-2026-06-30/ibkr_capture_quality.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json
2026-07-01,confirmation_jun_jul2026,excluded_recorder_or_parity_session;ibkr_recorder_capture,complete,/Users/gduby/.autoresearch-trading/live_runtime/ibkr_capture/2026-07-01/protocol101-recorder-2026-07-01/ibkr_capture_quality.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json
2026-07-02,confirmation_jun_jul2026,excluded_recorder_or_parity_session;ibkr_recorder_capture,complete,/Users/gduby/.autoresearch-trading/live_runtime/ibkr_capture/2026-07-02/protocol101-recorder-2026-07-02/ibkr_capture_quality.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json
