trade_number,session,segment,decision_time,contract_id,side,quantity,cash_before,daily_pnl_before,premium_exposure,risk_passed,risk_reason,premium_required,premium_cap,daily_stop_loss
617,2025-11-07,q4_2025,2025-11-07T15:41:00+00:00,SPXW-20251107-06685.000-P,PUT,1,228910.0,650.0,2700.0,True,pass,2700.0,8000.0,-1500.0
618,2025-11-07,q4_2025,2025-11-07T15:48:00+00:00,SPXW-20251107-06680.000-P,PUT,1,229680.0,1420.0,2940.0,True,pass,2940.0,8000.0,-1500.0
619,2025-11-07,q4_2025,2025-11-07T18:31:00+00:00,SPXW-20251107-06645.000-C,CALL,1,230020.0,1760.0,3180.0,True,pass,3180.0,8000.0,-1500.0
620,2025-11-10,q4_2025,2025-11-10T15:01:00+00:00,SPXW-20251110-06780.000-C,CALL,1,229870.0,0.0,3060.0,True,pass,3060.0,8000.0,-1500.0
621,2025-11-10,q4_2025,2025-11-10T15:10:00+00:00,SPXW-20251110-06780.000-C,CALL,1,230010.0,140.0,3140.0,True,pass,3140.0,8000.0,-1500.0
622,2025-11-10,q4_2025,2025-11-10T15:26:00+00:00,SPXW-20251110-06795.000-C,CALL,1,230200.0,330.0,2130.0,True,pass,2130.0,8000.0,-1500.0
623,2025-11-10,q4_2025,2025-11-10T15:34:00+00:00,SPXW-20251110-06790.000-C,CALL,1,230050.0,180.0,2280.0,True,pass,2280.0,8000.0,-1500.0
624,2025-11-11,q4_2025,2025-11-11T15:01:00+00:00,SPXW-20251111-06795.000-C,CALL,1,229600.0,0.0,3260.0,True,pass,3260.0,8000.0,-1500.0
625,2025-11-11,q4_2025,2025-11-11T15:06:00+00:00,SPXW-20251111-06820.000-P,PUT,1,229130.0,-470.0,1240.0,True,pass,1240.0,8000.0,-1500.0
626,2025-11-11,q4_2025,2025-11-11T15:26:00+00:00,SPXW-20251111-06835.000-P,PUT,1,229450.0,-150.0,2110.0,True,pass,2110.0,8000.0,-1500.0
627,2025-11-11,q4_2025,2025-11-11T16:26:00+00:00,SPXW-20251111-06830.000-P,PUT,1,230150.0,550.0,1390.0,True,pass,1390.0,8000.0,-1500.0
628,2025-11-12,q4_2025,2025-11-12T15:02:00+00:00,SPXW-20251112-06840.000-C,CALL,1,230980.0,0.0,2580.0,True,pass,2580.0,8000.0,-1500.0
629,2025-11-12,q4_2025,2025-11-12T15:05:00+00:00,SPXW-20251112-06890.000-P,PUT,1,230940.0,-40.0,3340.0,True,pass,3340.0,8000.0,-1500.0
630,2025-11-12,q4_2025,2025-11-12T15:27:00+00:00,SPXW-20251112-06870.000-P,PUT,1,231770.0,790.0,2550.0,True,pass,2550.0,8000.0,-1500.0
631,2025-11-12,q4_2025,2025-11-12T16:27:00+00:00,SPXW-20251112-06820.000-C,CALL,1,232640.0,1660.0,2550.0,True,pass,2550.0,8000.0,-1500.0
632,2025-11-13,q4_2025,2025-11-13T15:00:00+00:00,SPXW-20251113-06780.000-C,CALL,1,233290.0,0.0,3490.0,True,pass,3490.0,8000.0,-1500.0
633,2025-11-13,q4_2025,2025-11-13T15:06:00+00:00,SPXW-20251113-06800.000-C,CALL,1,233010.0,-280.0,1840.0,True,pass,1840.0,8000.0,-1500.0
634,2025-11-13,q4_2025,2025-11-13T15:26:00+00:00,SPXW-20251113-06840.000-P,PUT,1,234050.0,760.0,3100.0,True,pass,3100.0,8000.0,-1500.0
635,2025-11-13,q4_2025,2025-11-13T15:41:00+00:00,SPXW-20251113-06825.000-P,PUT,1,235420.0,2130.0,3240.0,True,pass,3240.0,8000.0,-1500.0
636,2025-11-14,q4_2025,2025-11-14T15:06:00+00:00,SPXW-20251114-06680.000-C,CALL,1,237230.0,0.0,3240.0,True,pass,3240.0,8000.0,-1500.0
637,2025-11-14,q4_2025,2025-11-14T15:14:00+00:00,SPXW-20251114-06670.000-C,CALL,1,237640.0,410.0,3510.0,True,pass,3510.0,8000.0,-1500.0
638,2025-11-14,q4_2025,2025-11-14T15:27:00+00:00,SPXW-20251114-06700.000-C,CALL,1,238840.0,1610.0,2520.0,True,pass,2520.0,8000.0,-1500.0
639,2025-11-14,q4_2025,2025-11-14T15:32:00+00:00,SPXW-20251114-06700.000-C,CALL,1,239160.0,1930.0,2870.0,True,pass,2870.0,8000.0,-1500.0
640,2025-11-14,q4_2025,2025-11-14T18:30:00+00:00,SPXW-20251114-06720.000-C,CALL,1,241060.0,3830.0,3360.0,True,pass,3360.0,8000.0,-1500.0
641,2025-11-14,q4_2025,2025-11-14T18:32:00+00:00,SPXW-20251114-06730.000-C,CALL,1,241260.0,4030.0,2420.0,True,pass,2420.0,8000.0,-1500.0
642,2025-11-14,q4_2025,2025-11-14T18:45:00+00:00,SPXW-20251114-06705.000-C,CALL,1,241690.0,4460.0,3390.0,True,pass,3390.0,8000.0,-1500.0
643,2025-11-14,q4_2025,2025-11-14T18:51:00+00:00,SPXW-20251114-06725.000-C,CALL,1,241680.0,4450.0,2160.0,True,pass,2160.0,8000.0,-1500.0
644,2025-11-14,q4_2025,2025-11-14T18:58:00+00:00,SPXW-20251114-06720.000-C,CALL,1,242690.0,5460.0,3150.0,True,pass,3150.0,8000.0,-1500.0
645,2025-11-17,q4_2025,2025-11-17T15:00:00+00:00,SPXW-20251117-06725.000-C,CALL,1,243010.0,0.0,3110.0,True,pass,3110.0,8000.0,-1500.0
646,2025-11-17,q4_2025,2025-11-17T15:12:00+00:00,SPXW-20251117-06710.000-C,CALL,1,242910.0,-100.0,3510.0,True,pass,3510.0,8000.0,-1500.0
647,2025-11-17,q4_2025,2025-11-17T15:17:00+00:00,SPXW-20251117-06765.000-P,PUT,1,243050.0,40.0,3460.0,True,pass,3460.0,8000.0,-1500.0
648,2025-11-17,q4_2025,2025-11-17T15:34:00+00:00,SPXW-20251117-06700.000-C,CALL,1,243510.0,500.0,3310.0,True,pass,3310.0,8000.0,-1500.0
649,2025-11-17,q4_2025,2025-11-17T15:42:00+00:00,SPXW-20251117-06745.000-P,PUT,1,243590.0,580.0,3240.0,True,pass,3240.0,8000.0,-1500.0
650,2025-11-17,q4_2025,2025-11-17T16:10:00+00:00,SPXW-20251117-06685.000-C,CALL,1,243220.0,210.0,3350.0,True,pass,3350.0,8000.0,-1500.0
651,2025-11-17,q4_2025,2025-11-17T18:42:00+00:00,SPXW-20251117-06680.000-C,CALL,1,242800.0,-210.0,2540.0,True,pass,2540.0,8000.0,-1500.0
652,2025-11-18,q4_2025,2025-11-18T15:01:00+00:00,SPXW-20251118-06620.000-P,PUT,1,243890.0,0.0,3400.0,True,pass,3400.0,8000.0,-1500.0
653,2025-11-18,q4_2025,2025-11-18T15:10:00+00:00,SPXW-20251118-06620.000-P,PUT,1,244810.0,920.0,3379.9999999999995,True,pass,3380.0,8000.0,-1500.0
654,2025-11-18,q4_2025,2025-11-18T15:27:00+00:00,SPXW-20251118-06625.000-P,PUT,1,245600.0,1710.0,2960.0,True,pass,2960.0,8000.0,-1500.0
655,2025-11-18,q4_2025,2025-11-18T15:31:00+00:00,SPXW-20251118-06610.000-P,PUT,1,246130.0,2240.0,2340.0,True,pass,2340.0,8000.0,-1500.0
656,2025-11-18,q4_2025,2025-11-18T15:34:00+00:00,SPXW-20251118-06625.000-P,PUT,1,246590.0,2700.0,3290.0,True,pass,3290.0,8000.0,-1500.0
657,2025-11-18,q4_2025,2025-11-18T15:41:00+00:00,SPXW-20251118-06600.000-C,CALL,1,247500.0,3610.0,2300.0,True,pass,2300.0,8000.0,-1500.0
658,2025-11-18,q4_2025,2025-11-18T18:30:00+00:00,SPXW-20251118-06630.000-C,CALL,1,247960.0,4070.0,2740.0,True,pass,2740.0,8000.0,-1500.0
659,2025-11-19,q4_2025,2025-11-19T15:24:00+00:00,SPXW-20251119-06665.000-C,CALL,1,248670.0,0.0,2440.0,True,pass,2440.0,8000.0,-1500.0
660,2025-11-19,q4_2025,2025-11-19T15:43:00+00:00,SPXW-20251119-06650.000-C,CALL,1,248710.0,40.0,2850.0,True,pass,2850.0,8000.0,-1500.0
661,2025-11-19,q4_2025,2025-11-19T15:55:00+00:00,SPXW-20251119-06685.000-P,PUT,1,248540.0,-130.0,3479.9999999999995,True,pass,3480.0,8000.0,-1500.0
662,2025-11-19,q4_2025,2025-11-19T16:07:00+00:00,SPXW-20251119-06615.000-C,CALL,1,250080.0,1410.0,3370.0000000000005,True,pass,3370.0,8000.0,-1500.0
663,2025-11-19,q4_2025,2025-11-19T16:20:00+00:00,SPXW-20251119-06620.000-C,CALL,1,250200.0,1530.0,3080.0,True,pass,3080.0,8000.0,-1500.0
664,2025-11-19,q4_2025,2025-11-19T16:23:00+00:00,SPXW-20251119-06670.000-P,PUT,1,250390.0,1720.0,3310.0,True,pass,3310.0,8000.0,-1500.0
665,2025-11-19,q4_2025,2025-11-19T18:32:00+00:00,SPXW-20251119-06655.000-P,PUT,2,250970.0,2300.0,5540.0,True,pass,5540.0,8000.0,-1500.0
666,2025-11-19,q4_2025,2025-11-19T18:43:00+00:00,SPXW-20251119-06655.000-P,PUT,2,249450.0,780.0,5100.0,True,pass,5100.0,8000.0,-1500.0
667,2025-11-19,q4_2025,2025-11-19T19:45:00+00:00,SPXW-20251119-06595.000-C,CALL,1,250430.0,1760.0,2200.0,True,pass,2200.0,8000.0,-1500.0
668,2025-11-20,q4_2025,2025-11-20T15:00:00+00:00,SPXW-20251120-06745.000-C,CALL,1,252170.0,0.0,3140.0,True,pass,3140.0,8000.0,-1500.0
669,2025-11-20,q4_2025,2025-11-20T15:06:00+00:00,SPXW-20251120-06780.000-P,PUT,1,252160.0,-10.0,2890.0,True,pass,2890.0,8000.0,-1500.0
670,2025-11-20,q4_2025,2025-11-20T15:20:00+00:00,SPXW-20251120-06735.000-C,CALL,1,253220.0,1050.0,3190.0,True,pass,3190.0,8000.0,-1500.0
671,2025-11-20,q4_2025,2025-11-20T15:31:00+00:00,SPXW-20251120-06740.000-C,CALL,1,253700.0,1530.0,3360.0,True,pass,3360.0,8000.0,-1500.0
672,2025-11-20,q4_2025,2025-11-20T15:43:00+00:00,SPXW-20251120-06740.000-C,CALL,1,254080.0,1910.0,3410.0,True,pass,3410.0,8000.0,-1500.0
673,2025-11-20,q4_2025,2025-11-20T15:58:00+00:00,SPXW-20251120-06775.000-P,PUT,1,254220.0,2050.0,3050.0,True,pass,3050.0,8000.0,-1500.0
674,2025-11-21,q4_2025,2025-11-21T15:07:00+00:00,SPXW-20251121-06575.000-P,PUT,1,257340.0,0.0,3429.9999999999995,True,pass,3430.0,8000.0,-1500.0
675,2025-11-21,q4_2025,2025-11-21T15:17:00+00:00,SPXW-20251121-06560.000-P,PUT,1,258110.0,770.0,3510.0,True,pass,3510.0,8000.0,-1500.0
676,2025-11-21,q4_2025,2025-11-21T15:24:00+00:00,SPXW-20251121-06555.000-C,CALL,1,257970.0,630.0,3090.0,True,pass,3090.0,8000.0,-1500.0
677,2025-11-21,q4_2025,2025-11-21T15:33:00+00:00,SPXW-20251121-06550.000-P,PUT,1,258500.0,1160.0,3050.0,True,pass,3050.0,8000.0,-1500.0
678,2025-11-21,q4_2025,2025-11-21T15:57:00+00:00,SPXW-20251121-06560.000-P,PUT,1,258860.0,1520.0,3050.0,True,pass,3050.0,8000.0,-1500.0
679,2025-11-21,q4_2025,2025-11-21T16:21:00+00:00,SPXW-20251121-06540.000-C,CALL,1,259440.0,2100.0,3370.0000000000005,True,pass,3370.0,8000.0,-1500.0
680,2025-11-21,q4_2025,2025-11-21T16:29:00+00:00,SPXW-20251121-06555.000-C,CALL,1,260100.0,2760.0,3320.0000000000005,True,pass,3320.0,8000.0,-1500.0
681,2025-11-21,q4_2025,2025-11-21T18:30:00+00:00,SPXW-20251121-06575.000-C,CALL,1,260620.0,3280.0,3270.0000000000005,True,pass,3270.0,8000.0,-1500.0
682,2025-11-21,q4_2025,2025-11-21T18:48:00+00:00,SPXW-20251121-06595.000-C,CALL,1,261380.0,4040.0,3290.0,True,pass,3290.0,8000.0,-1500.0
683,2025-11-21,q4_2025,2025-11-21T19:55:00+00:00,SPXW-20251121-06605.000-C,CALL,1,264160.0,6820.0,2950.0,True,pass,2950.0,8000.0,-1500.0
684,2025-11-21,q4_2025,2025-11-21T19:59:00+00:00,SPXW-20251121-06610.000-C,CALL,1,264340.0,7000.0,2370.0,True,pass,2370.0,8000.0,-1500.0
685,2025-11-24,q4_2025,2025-11-24T15:00:00+00:00,SPXW-20251124-06635.000-C,CALL,1,264740.0,0.0,3329.9999999999995,True,pass,3330.0,8000.0,-1500.0
686,2025-11-24,q4_2025,2025-11-24T15:27:00+00:00,SPXW-20251124-06640.000-C,CALL,1,265760.0,1020.0,3429.9999999999995,True,pass,3430.0,8000.0,-1500.0
687,2025-11-24,q4_2025,2025-11-24T15:31:00+00:00,SPXW-20251124-06650.000-C,CALL,1,266190.0,1450.0,3000.0,True,pass,3000.0,8000.0,-1500.0
688,2025-11-24,q4_2025,2025-11-24T19:33:00+00:00,SPXW-20251124-06675.000-C,CALL,1,267230.0,2490.0,2640.0,True,pass,2640.0,8000.0,-1500.0
689,2025-11-25,q4_2025,2025-11-25T15:00:00+00:00,SPXW-20251125-06680.000-C,CALL,1,267440.0,0.0,3279.9999999999995,True,pass,3280.0,8000.0,-1500.0
690,2025-11-25,q4_2025,2025-11-25T15:02:00+00:00,SPXW-20251125-06695.000-P,PUT,1,267050.0,-390.0,1710.0000000000002,True,pass,1710.0,8000.0,-1500.0
691,2025-11-25,q4_2025,2025-11-25T15:27:00+00:00,SPXW-20251125-06715.000-P,PUT,1,268130.0,690.0,3080.0,True,pass,3080.0,8000.0,-1500.0
692,2025-11-26,q4_2025,2025-11-26T15:00:00+00:00,SPXW-20251126-06810.000-P,PUT,1,267340.0,0.0,2820.0,True,pass,2820.0,8000.0,-1500.0
693,2025-11-26,q4_2025,2025-11-26T15:25:00+00:00,SPXW-20251126-06810.000-P,PUT,1,266910.0,-430.0,2720.0,True,pass,2720.0,8000.0,-1500.0
694,2025-11-28,q4_2025,2025-11-28T15:07:00+00:00,SPXW-20251128-06815.000-C,CALL,1,265920.0,0.0,2030.0,True,pass,2030.0,8000.0,-1500.0
695,2025-11-28,q4_2025,2025-11-28T15:32:00+00:00,SPXW-20251128-06820.000-C,CALL,1,265950.0,30.0,1830.0,True,pass,1830.0,8000.0,-1500.0
696,2025-11-28,q4_2025,2025-11-28T16:24:00+00:00,SPXW-20251128-06815.000-C,CALL,2,266130.0,210.0,4900.0,True,pass,4900.0,8000.0,-1500.0
697,2025-12-01,q4_2025,2025-12-01T15:02:00+00:00,SPXW-20251201-06840.000-P,PUT,1,265770.0,0.0,2030.0,True,pass,2030.0,8000.0,-1500.0
698,2025-12-01,q4_2025,2025-12-01T15:27:00+00:00,SPXW-20251201-06845.000-P,PUT,1,266080.0,310.0,3370.0000000000005,True,pass,3370.0,8000.0,-1500.0
699,2025-12-01,q4_2025,2025-12-01T15:36:00+00:00,SPXW-20251201-06790.000-C,CALL,1,266720.0,950.0,2550.0,True,pass,2550.0,8000.0,-1500.0
700,2025-12-02,q4_2025,2025-12-02T15:00:00+00:00,SPXW-20251202-06810.000-C,CALL,1,267370.0,0.0,3229.9999999999995,True,pass,3230.0,8000.0,-1500.0
701,2025-12-02,q4_2025,2025-12-02T15:27:00+00:00,SPXW-20251202-06855.000-P,PUT,1,268000.0,630.0,2100.0,True,pass,2100.0,8000.0,-1500.0
702,2025-12-02,q4_2025,2025-12-02T15:32:00+00:00,SPXW-20251202-06855.000-P,PUT,1,268690.0,1320.0,2820.0,True,pass,2820.0,8000.0,-1500.0
703,2025-12-03,q4_2025,2025-12-03T15:01:00+00:00,SPXW-20251203-06805.000-C,CALL,1,268890.0,0.0,2900.0,True,pass,2900.0,8000.0,-1500.0
704,2025-12-03,q4_2025,2025-12-03T15:10:00+00:00,SPXW-20251203-06805.000-C,CALL,2,269300.0,410.0,5680.0,True,pass,5680.0,8000.0,-1500.0
705,2025-12-03,q4_2025,2025-12-03T15:26:00+00:00,SPXW-20251203-06815.000-C,CALL,1,270240.0,1350.0,2480.0,True,pass,2480.0,8000.0,-1500.0
706,2025-12-03,q4_2025,2025-12-03T15:33:00+00:00,SPXW-20251203-06800.000-C,CALL,1,270020.0,1130.0,3500.0,True,pass,3500.0,8000.0,-1500.0
707,2025-12-03,q4_2025,2025-12-03T15:39:00+00:00,SPXW-20251203-06815.000-C,CALL,1,270830.0,1940.0,2690.0,True,pass,2690.0,8000.0,-1500.0
708,2025-12-04,q4_2025,2025-12-04T15:00:00+00:00,SPXW-20251204-06870.000-P,PUT,1,271210.0,0.0,3150.0,True,pass,3150.0,8000.0,-1500.0
709,2025-12-04,q4_2025,2025-12-04T15:25:00+00:00,SPXW-20251204-06840.000-P,PUT,1,271170.0,-40.0,1270.0,True,pass,1270.0,8000.0,-1500.0
710,2025-12-04,q4_2025,2025-12-04T15:29:00+00:00,SPXW-20251204-06830.000-C,CALL,1,271250.0,40.0,2510.0,True,pass,2510.0,8000.0,-1500.0
711,2025-12-04,q4_2025,2025-12-04T16:05:00+00:00,SPXW-20251204-06850.000-P,PUT,1,271830.0,620.0,1830.0,True,pass,1830.0,8000.0,-1500.0
712,2025-12-04,q4_2025,2025-12-04T16:16:00+00:00,SPXW-20251204-06830.000-C,CALL,1,271770.0,560.0,2010.0,True,pass,2010.0,8000.0,-1500.0
713,2025-12-04,q4_2025,2025-12-04T19:21:00+00:00,SPXW-20251204-06845.000-P,PUT,3,272200.0,990.0,4110.0,True,pass,4110.0,8000.0,-1500.0
714,2025-12-05,q4_2025,2025-12-05T15:01:00+00:00,SPXW-20251205-06855.000-C,CALL,1,273550.0,0.0,3180.0,True,pass,3180.0,8000.0,-1500.0
715,2025-12-05,q4_2025,2025-12-05T15:21:00+00:00,SPXW-20251205-06865.000-C,CALL,1,274080.0,530.0,3110.0,True,pass,3110.0,8000.0,-1500.0
716,2025-12-05,q4_2025,2025-12-05T15:28:00+00:00,SPXW-20251205-06870.000-C,CALL,1,274150.0,600.0,2420.0,True,pass,2420.0,8000.0,-1500.0
717,2025-12-05,q4_2025,2025-12-05T15:44:00+00:00,SPXW-20251205-06860.000-C,CALL,1,274610.0,1060.0,3260.0,True,pass,3260.0,8000.0,-1500.0
718,2025-12-05,q4_2025,2025-12-05T15:53:00+00:00,SPXW-20251205-06870.000-C,CALL,1,274970.0,1420.0,1990.0,True,pass,1990.0,8000.0,-1500.0
719,2025-12-05,q4_2025,2025-12-05T16:09:00+00:00,SPXW-20251205-06895.000-P,PUT,1,274850.0,1300.0,2140.0,True,pass,2140.0,8000.0,-1500.0
720,2025-12-05,q4_2025,2025-12-05T16:18:00+00:00,SPXW-20251205-06890.000-P,PUT,1,275330.0,1780.0,2110.0,True,pass,2110.0,8000.0,-1500.0
721,2025-12-08,q4_2025,2025-12-08T15:05:00+00:00,SPXW-20251208-06880.000-P,PUT,1,275170.0,0.0,1780.0,True,pass,1780.0,8000.0,-1500.0
722,2025-12-08,q4_2025,2025-12-08T15:13:00+00:00,SPXW-20251208-06895.000-P,PUT,1,275620.0,450.0,3429.9999999999995,True,pass,3430.0,8000.0,-1500.0
723,2025-12-08,q4_2025,2025-12-08T15:30:00+00:00,SPXW-20251208-06870.000-P,PUT,1,276540.0,1370.0,1910.0,True,pass,1910.0,8000.0,-1500.0
724,2025-12-08,q4_2025,2025-12-08T15:58:00+00:00,SPXW-20251208-06880.000-P,PUT,1,276820.0,1650.0,3090.0,True,pass,3090.0,8000.0,-1500.0
725,2025-12-09,q4_2025,2025-12-09T15:00:00+00:00,SPXW-20251209-06840.000-C,CALL,1,277200.0,0.0,2150.0,True,pass,2150.0,8000.0,-1500.0
726,2025-12-09,q4_2025,2025-12-09T15:09:00+00:00,SPXW-20251209-06825.000-C,CALL,1,277250.0,50.0,3030.0,True,pass,3030.0,8000.0,-1500.0
727,2025-12-09,q4_2025,2025-12-09T15:27:00+00:00,SPXW-20251209-06860.000-P,PUT,1,277320.0,120.0,1410.0,True,pass,1410.0,8000.0,-1500.0
728,2025-12-09,q4_2025,2025-12-09T15:36:00+00:00,SPXW-20251209-06830.000-C,CALL,1,277260.0,60.0,2480.0,True,pass,2480.0,8000.0,-1500.0
729,2025-12-09,q4_2025,2025-12-09T15:55:00+00:00,SPXW-20251209-06830.000-C,CALL,1,277250.0,50.0,2680.0,True,pass,2680.0,8000.0,-1500.0
730,2025-12-10,q4_2025,2025-12-10T15:52:00+00:00,SPXW-20251210-06865.000-P,PUT,1,277450.0,0.0,3429.9999999999995,True,pass,3430.0,8000.0,-1500.0
731,2025-12-10,q4_2025,2025-12-10T19:06:00+00:00,SPXW-20251210-06830.000-C,CALL,1,278250.0,800.0,3210.0,True,pass,3210.0,8000.0,-1500.0
732,2025-12-10,q4_2025,2025-12-10T19:29:00+00:00,SPXW-20251210-06825.000-C,CALL,1,278970.0,1520.0,3260.0,True,pass,3260.0,8000.0,-1500.0
733,2025-12-10,q4_2025,2025-12-10T19:44:00+00:00,SPXW-20251210-06825.000-C,CALL,1,279540.0,2090.0,3290.0,True,pass,3290.0,8000.0,-1500.0
734,2025-12-11,q4_2025,2025-12-11T15:00:00+00:00,SPXW-20251211-06865.000-P,PUT,1,280420.0,0.0,3340.0,True,pass,3340.0,8000.0,-1500.0
736,2025-12-12,q4_2025,2025-12-12T15:00:00+00:00,SPXW-20251212-06900.000-P,PUT,1,278860.0,0.0,2090.0,True,pass,2090.0,8000.0,-1500.0
737,2025-12-12,q4_2025,2025-12-12T15:25:00+00:00,SPXW-20251212-06890.000-P,PUT,1,279470.0,610.0,3460.0,True,pass,3460.0,8000.0,-1500.0
738,2025-12-15,q4_2025,2025-12-15T15:00:00+00:00,SPXW-20251215-06855.000-P,PUT,1,280180.0,0.0,2600.0,True,pass,2600.0,8000.0,-1500.0
739,2025-12-15,q4_2025,2025-12-15T15:25:00+00:00,SPXW-20251215-06835.000-P,PUT,1,280930.0,750.0,3200.0,True,pass,3200.0,8000.0,-1500.0
740,2025-12-15,q4_2025,2025-12-15T15:56:00+00:00,SPXW-20251215-06845.000-P,PUT,2,280740.0,560.0,5360.0,True,pass,5360.0,8000.0,-1500.0
741,2025-12-16,q4_2025,2025-12-16T15:00:00+00:00,SPXW-20251216-06795.000-C,CALL,1,281240.0,0.0,3130.0,True,pass,3130.0,8000.0,-1500.0
742,2025-12-16,q4_2025,2025-12-16T15:25:00+00:00,SPXW-20251216-06810.000-P,PUT,1,280680.0,-560.0,3429.9999999999995,True,pass,3430.0,8000.0,-1500.0
743,2025-12-17,q4_2025,2025-12-17T15:00:00+00:00,SPXW-20251217-06825.000-P,PUT,1,280290.0,0.0,3000.0,True,pass,3000.0,8000.0,-1500.0
744,2025-12-17,q4_2025,2025-12-17T15:25:00+00:00,SPXW-20251217-06820.000-P,PUT,1,280860.0,570.0,2910.0,True,pass,2910.0,8000.0,-1500.0
745,2025-12-18,q4_2025,2025-12-18T15:00:00+00:00,SPXW-20251218-06765.000-C,CALL,1,282010.0,0.0,3390.0,True,pass,3390.0,8000.0,-1500.0
746,2025-12-18,q4_2025,2025-12-18T15:16:00+00:00,SPXW-20251218-06805.000-P,PUT,1,282080.0,70.0,3400.0,True,pass,3400.0,8000.0,-1500.0
747,2025-12-18,q4_2025,2025-12-18T15:25:00+00:00,SPXW-20251218-06765.000-C,CALL,1,281070.0,-940.0,3420.0000000000005,True,pass,3420.0,8000.0,-1500.0
748,2025-12-18,q4_2025,2025-12-18T15:52:00+00:00,SPXW-20251218-06785.000-C,CALL,1,281760.0,-250.0,2950.0,True,pass,2950.0,8000.0,-1500.0
749,2025-12-19,q4_2025,2025-12-19T15:01:00+00:00,SPXW-20251219-06810.000-C,CALL,1,281750.0,0.0,2720.0,True,pass,2720.0,8000.0,-1500.0
750,2025-12-19,q4_2025,2025-12-19T15:26:00+00:00,SPXW-20251219-06845.000-P,PUT,1,281500.0,-250.0,2940.0,True,pass,2940.0,8000.0,-1500.0
751,2025-12-19,q4_2025,2025-12-19T15:33:00+00:00,SPXW-20251219-06800.000-C,CALL,1,281650.0,-100.0,3210.0,True,pass,3210.0,8000.0,-1500.0
752,2025-12-19,q4_2025,2025-12-19T15:50:00+00:00,SPXW-20251219-06790.000-C,CALL,1,281840.0,90.0,3240.0,True,pass,3240.0,8000.0,-1500.0
753,2025-12-19,q4_2025,2025-12-19T16:15:00+00:00,SPXW-20251219-06800.000-C,CALL,1,282110.0,360.0,3010.0,True,pass,3010.0,8000.0,-1500.0
754,2025-12-22,q4_2025,2025-12-22T15:01:00+00:00,SPXW-20251222-06900.000-P,PUT,1,282430.0,0.0,3510.0,True,pass,3510.0,8000.0,-1500.0
755,2025-12-22,q4_2025,2025-12-22T15:31:00+00:00,SPXW-20251222-06875.000-P,PUT,1,283090.0,660.0,1210.0,True,pass,1210.0,8000.0,-1500.0
756,2025-12-22,q4_2025,2025-12-22T15:39:00+00:00,SPXW-20251222-06885.000-P,PUT,1,283820.0,1390.0,2790.0,True,pass,2790.0,8000.0,-1500.0
757,2025-12-23,q4_2025,2025-12-23T15:00:00+00:00,SPXW-20251223-06900.000-P,PUT,1,283040.0,0.0,1900.0,True,pass,1900.0,8000.0,-1500.0
758,2025-12-23,q4_2025,2025-12-23T15:26:00+00:00,SPXW-20251223-06850.000-C,CALL,1,283770.0,730.0,3240.0,True,pass,3240.0,8000.0,-1500.0
759,2025-12-24,q4_2025,2025-12-24T15:01:00+00:00,SPXW-20251224-06885.000-C,CALL,1,284050.0,0.0,3020.0,True,pass,3020.0,8000.0,-1500.0
760,2025-12-24,q4_2025,2025-12-24T15:25:00+00:00,SPXW-20251224-06900.000-C,CALL,1,284140.0,90.0,1890.0,True,pass,1890.0,8000.0,-1500.0
761,2025-12-26,q4_2025,2025-12-26T15:00:00+00:00,SPXW-20251226-06940.000-P,PUT,1,284240.0,0.0,1010.0,True,pass,1010.0,8000.0,-1500.0
762,2025-12-26,q4_2025,2025-12-26T15:25:00+00:00,SPXW-20251226-06935.000-P,PUT,1,284550.0,310.0,819.9999999999999,True,pass,820.0,8000.0,-1500.0
763,2025-12-26,q4_2025,2025-12-26T15:58:00+00:00,SPXW-20251226-06925.000-C,CALL,1,284370.0,130.0,1310.0,True,pass,1310.0,8000.0,-1500.0
764,2025-12-29,q4_2025,2025-12-29T15:02:00+00:00,SPXW-20251229-06925.000-P,PUT,1,283960.0,0.0,2240.0,True,pass,2240.0,8000.0,-1500.0
765,2025-12-29,q4_2025,2025-12-29T15:29:00+00:00,SPXW-20251229-06880.000-C,CALL,1,284440.0,480.0,2910.0,True,pass,2910.0,8000.0,-1500.0
766,2025-12-29,q4_2025,2025-12-29T15:45:00+00:00,SPXW-20251229-06890.000-C,CALL,1,284440.0,480.0,2230.0,True,pass,2230.0,8000.0,-1500.0
767,2025-12-29,q4_2025,2025-12-29T15:53:00+00:00,SPXW-20251229-06880.000-C,CALL,1,283870.0,-90.0,2250.0,True,pass,2250.0,8000.0,-1500.0
768,2025-12-30,q4_2025,2025-12-30T15:04:00+00:00,SPXW-20251230-06875.000-C,CALL,1,284180.0,0.0,3290.0,True,pass,3290.0,8000.0,-1500.0
769,2025-12-30,q4_2025,2025-12-30T15:23:00+00:00,SPXW-20251230-06865.000-C,CALL,1,283810.0,-370.0,3420.0000000000005,True,pass,3420.0,8000.0,-1500.0
770,2025-12-30,q4_2025,2025-12-30T15:33:00+00:00,SPXW-20251230-06910.000-P,PUT,1,283740.0,-440.0,1610.0000000000002,True,pass,1610.0,8000.0,-1500.0
771,2025-12-30,q4_2025,2025-12-30T15:49:00+00:00,SPXW-20251230-06880.000-C,CALL,1,283920.0,-260.0,1950.0,True,pass,1950.0,8000.0,-1500.0
