trade_number,session,decision_time,contract_id,side,entry_bid,entry_ask,premium_required,premium_cap,cash,daily_pnl_before,risk_passed,risk_reason,paper_pnl
646,2025-11-17,2025-11-17T15:12:00+00:00,SPXW-20251117-06710.000-C,CALL,34.8,35.1,3510.0,4000.0,193270.0,-100.0,True,pass,139.99999999999986
647,2025-11-17,2025-11-17T15:17:00+00:00,SPXW-20251117-06765.000-P,PUT,34.3,34.6,3460.0,4000.0,193410.0,40.0,True,pass,460.0000000000001
648,2025-11-17,2025-11-17T15:34:00+00:00,SPXW-20251117-06700.000-C,CALL,32.9,33.1,3310.0,4000.0,193870.0,500.0,True,pass,79.99999999999972
649,2025-11-17,2025-11-17T15:42:00+00:00,SPXW-20251117-06745.000-P,PUT,32.1,32.4,3240.0,4000.0,193950.0,580.0,True,pass,-369.99999999999994
650,2025-11-17,2025-11-17T16:10:00+00:00,SPXW-20251117-06685.000-C,CALL,33.3,33.5,3350.0,4000.0,193580.0,210.0,True,pass,-419.99999999999994
651,2025-11-17,2025-11-17T18:42:00+00:00,SPXW-20251117-06680.000-C,CALL,25.1,25.4,2540.0,4000.0,193160.0,-210.0,True,pass,1089.9999999999998
652,2025-11-18,2025-11-18T15:01:00+00:00,SPXW-20251118-06620.000-P,PUT,33.7,34.0,3400.0,4000.0,194250.0,0.0,True,pass,920.0000000000002
653,2025-11-18,2025-11-18T15:10:00+00:00,SPXW-20251118-06620.000-P,PUT,33.5,33.8,3380.0,4000.0,195170.0,920.0,True,pass,790.0000000000006
654,2025-11-18,2025-11-18T15:27:00+00:00,SPXW-20251118-06625.000-P,PUT,29.3,29.6,2960.0,4000.0,195960.0,1710.0,True,pass,529.9999999999998
655,2025-11-18,2025-11-18T15:31:00+00:00,SPXW-20251118-06610.000-P,PUT,23.2,23.4,2340.0,4000.0,196490.0,2240.0,True,pass,460.0000000000001
656,2025-11-18,2025-11-18T15:34:00+00:00,SPXW-20251118-06625.000-P,PUT,32.5,32.9,3290.0,4000.0,196950.0,2700.0,True,pass,910.0
657,2025-11-18,2025-11-18T15:41:00+00:00,SPXW-20251118-06600.000-C,CALL,22.8,23.0,2300.0,4000.0,197860.0,3610.0,True,pass,460.0000000000001
658,2025-11-18,2025-11-18T18:30:00+00:00,SPXW-20251118-06630.000-C,CALL,27.1,27.4,2740.0,4000.0,198320.0,4070.0,True,pass,710.0000000000001
659,2025-11-19,2025-11-19T15:24:00+00:00,SPXW-20251119-06665.000-C,CALL,24.2,24.4,2440.0,4000.0,199030.0,0.0,True,pass,40.00000000000021
660,2025-11-19,2025-11-19T15:43:00+00:00,SPXW-20251119-06650.000-C,CALL,28.3,28.5,2850.0,4000.0,199070.0,40.0,True,pass,-169.99999999999994
661,2025-11-19,2025-11-19T15:55:00+00:00,SPXW-20251119-06685.000-P,PUT,34.5,34.8,3480.0,4000.0,198900.0,-130.0,True,pass,1540.0000000000005
662,2025-11-19,2025-11-19T16:07:00+00:00,SPXW-20251119-06615.000-C,CALL,33.5,33.7,3370.0,4000.0,200440.0,1410.0,True,pass,119.99999999999956
663,2025-11-19,2025-11-19T16:20:00+00:00,SPXW-20251119-06620.000-C,CALL,30.5,30.8,3080.0,4000.0,200560.0,1530.0,True,pass,190.00000000000023
664,2025-11-19,2025-11-19T16:23:00+00:00,SPXW-20251119-06670.000-P,PUT,32.8,33.1,3310.0,4000.0,200750.0,1720.0,True,pass,579.9999999999998
665,2025-11-19,2025-11-19T18:32:00+00:00,SPXW-20251119-06655.000-P,PUT,27.2,27.7,2770.0,4000.0,201330.0,2300.0,True,pass,-759.9999999999998
666,2025-11-19,2025-11-19T18:43:00+00:00,SPXW-20251119-06655.000-P,PUT,25.2,25.5,2550.0,4000.0,200570.0,1540.0,True,pass,489.9999999999999
667,2025-11-19,2025-11-19T19:45:00+00:00,SPXW-20251119-06595.000-C,CALL,21.6,22.0,2200.0,4000.0,201060.0,2030.0,True,pass,1739.9999999999998
668,2025-11-20,2025-11-20T15:00:00+00:00,SPXW-20251120-06745.000-C,CALL,31.1,31.4,3140.0,4000.0,202800.0,0.0,True,pass,-9.999999999999789
669,2025-11-20,2025-11-20T15:06:00+00:00,SPXW-20251120-06780.000-P,PUT,28.7,28.9,2890.0,4000.0,202790.0,-10.0,True,pass,1060.0000000000002
670,2025-11-20,2025-11-20T15:20:00+00:00,SPXW-20251120-06735.000-C,CALL,31.7,31.9,3190.0,4000.0,203850.0,1050.0,True,pass,480.00000000000045
671,2025-11-20,2025-11-20T15:31:00+00:00,SPXW-20251120-06740.000-C,CALL,33.4,33.6,3360.0,4000.0,204330.0,1530.0,True,pass,379.9999999999997
672,2025-11-20,2025-11-20T15:43:00+00:00,SPXW-20251120-06740.000-C,CALL,33.8,34.1,3410.0,4000.0,204710.0,1910.0,True,pass,139.99999999999986
673,2025-11-20,2025-11-20T15:58:00+00:00,SPXW-20251120-06775.000-P,PUT,30.1,30.5,3050.0,4000.0,204850.0,2050.0,True,pass,3120.0000000000005
674,2025-11-21,2025-11-21T15:07:00+00:00,SPXW-20251121-06575.000-P,PUT,34.0,34.3,3430.0,4000.0,207970.0,0.0,True,pass,770.0000000000002
675,2025-11-21,2025-11-21T15:17:00+00:00,SPXW-20251121-06560.000-P,PUT,34.7,35.1,3510.0,4000.0,208740.0,770.0,True,pass,-139.99999999999986
676,2025-11-21,2025-11-21T15:24:00+00:00,SPXW-20251121-06555.000-C,CALL,30.7,30.9,3090.0,4000.0,208600.0,630.0,True,pass,530.0000000000005
677,2025-11-21,2025-11-21T15:33:00+00:00,SPXW-20251121-06550.000-P,PUT,30.1,30.5,3050.0,4000.0,209130.0,1160.0,True,pass,360.0000000000001
678,2025-11-21,2025-11-21T15:57:00+00:00,SPXW-20251121-06560.000-P,PUT,30.3,30.5,3050.0,4000.0,209490.0,1520.0,True,pass,579.9999999999998
679,2025-11-21,2025-11-21T16:21:00+00:00,SPXW-20251121-06540.000-C,CALL,33.4,33.7,3370.0,4000.0,210070.0,2100.0,True,pass,659.9999999999994
680,2025-11-21,2025-11-21T16:29:00+00:00,SPXW-20251121-06555.000-C,CALL,32.9,33.2,3320.0,4000.0,210730.0,2760.0,True,pass,519.9999999999995
681,2025-11-21,2025-11-21T18:30:00+00:00,SPXW-20251121-06575.000-C,CALL,32.4,32.7,3270.0,4000.0,211250.0,3280.0,True,pass,759.9999999999994
682,2025-11-21,2025-11-21T18:48:00+00:00,SPXW-20251121-06595.000-C,CALL,32.6,32.9,3290.0,4000.0,212010.0,4040.0,True,pass,2780.0000000000005
683,2025-11-21,2025-11-21T19:55:00+00:00,SPXW-20251121-06605.000-C,CALL,29.1,29.5,2950.0,4000.0,214790.0,6820.0,True,pass,180.00000000000006
684,2025-11-21,2025-11-21T19:59:00+00:00,SPXW-20251121-06610.000-C,CALL,23.4,23.7,2370.0,4000.0,214970.0,7000.0,True,pass,400.0
685,2025-11-24,2025-11-24T15:00:00+00:00,SPXW-20251124-06635.000-C,CALL,32.8,33.3,3330.0,4000.0,215370.0,0.0,True,pass,1020.0000000000002
686,2025-11-24,2025-11-24T15:27:00+00:00,SPXW-20251124-06640.000-C,CALL,34.1,34.3,3430.0,4000.0,216390.0,1020.0,True,pass,430.00000000000045
687,2025-11-24,2025-11-24T15:31:00+00:00,SPXW-20251124-06650.000-C,CALL,29.7,30.0,3000.0,4000.0,216820.0,1450.0,True,pass,1039.9999999999998
688,2025-11-24,2025-11-24T19:33:00+00:00,SPXW-20251124-06675.000-C,CALL,26.0,26.4,2640.0,4000.0,217860.0,2490.0,True,pass,210.00000000000017
689,2025-11-25,2025-11-25T15:00:00+00:00,SPXW-20251125-06680.000-C,CALL,32.4,32.8,3280.0,4000.0,218070.0,0.0,True,pass,-389.9999999999999
690,2025-11-25,2025-11-25T15:02:00+00:00,SPXW-20251125-06695.000-P,PUT,17.0,17.1,1710.0,4000.0,217680.0,-390.0,True,pass,1079.9999999999998
691,2025-11-25,2025-11-25T15:27:00+00:00,SPXW-20251125-06715.000-P,PUT,30.3,30.8,3080.0,4000.0,218760.0,690.0,True,pass,-790.0000000000002
692,2025-11-26,2025-11-26T15:00:00+00:00,SPXW-20251126-06810.000-P,PUT,27.8,28.2,2820.0,4000.0,217970.0,0.0,True,pass,-430.00000000000006
693,2025-11-26,2025-11-26T15:25:00+00:00,SPXW-20251126-06810.000-P,PUT,26.8,27.2,2720.0,4000.0,217540.0,-430.0,True,pass,-990.0
694,2025-11-28,2025-11-28T15:07:00+00:00,SPXW-20251128-06815.000-C,CALL,19.8,20.3,2030.0,4000.0,216550.0,0.0,True,pass,30.00000000000007
695,2025-11-28,2025-11-28T15:32:00+00:00,SPXW-20251128-06820.000-C,CALL,17.8,18.3,1830.0,4000.0,216580.0,30.0,True,pass,180.00000000000006
696,2025-11-28,2025-11-28T16:24:00+00:00,SPXW-20251128-06815.000-C,CALL,24.1,24.5,2450.0,4000.0,216760.0,210.0,True,pass,-180.00000000000006
697,2025-12-01,2025-12-01T15:02:00+00:00,SPXW-20251201-06840.000-P,PUT,20.1,20.3,2030.0,4000.0,216580.0,0.0,True,pass,309.9999999999998
698,2025-12-01,2025-12-01T15:27:00+00:00,SPXW-20251201-06845.000-P,PUT,33.2,33.7,3370.0,4000.0,216890.0,310.0,True,pass,639.9999999999999
699,2025-12-01,2025-12-01T15:36:00+00:00,SPXW-20251201-06790.000-C,CALL,25.2,25.5,2550.0,4000.0,217530.0,950.0,True,pass,650.0
700,2025-12-02,2025-12-02T15:00:00+00:00,SPXW-20251202-06810.000-C,CALL,31.8,32.3,3230.0,4000.0,218180.0,0.0,True,pass,630.0000000000005
701,2025-12-02,2025-12-02T15:27:00+00:00,SPXW-20251202-06855.000-P,PUT,20.7,21.0,2100.0,4000.0,218810.0,630.0,True,pass,689.9999999999999
702,2025-12-02,2025-12-02T15:32:00+00:00,SPXW-20251202-06855.000-P,PUT,27.7,28.2,2820.0,4000.0,219500.0,1320.0,True,pass,200.0
703,2025-12-03,2025-12-03T15:01:00+00:00,SPXW-20251203-06805.000-C,CALL,28.7,29.0,2900.0,4000.0,219700.0,0.0,True,pass,410.0000000000001
704,2025-12-03,2025-12-03T15:10:00+00:00,SPXW-20251203-06805.000-C,CALL,28.0,28.4,2840.0,4000.0,220110.0,410.0,True,pass,470.0000000000003
705,2025-12-03,2025-12-03T15:26:00+00:00,SPXW-20251203-06815.000-C,CALL,24.6,24.8,2480.0,4000.0,220580.0,880.0,True,pass,-219.99999999999991
706,2025-12-03,2025-12-03T15:33:00+00:00,SPXW-20251203-06800.000-C,CALL,34.6,35.0,3500.0,4000.0,220360.0,660.0,True,pass,810.0000000000001
707,2025-12-03,2025-12-03T15:39:00+00:00,SPXW-20251203-06815.000-C,CALL,26.6,26.9,2690.0,4000.0,221170.0,1470.0,True,pass,380.00000000000006
708,2025-12-04,2025-12-04T15:00:00+00:00,SPXW-20251204-06870.000-P,PUT,31.0,31.5,3150.0,4000.0,221550.0,0.0,True,pass,-39.99999999999986
709,2025-12-04,2025-12-04T15:25:00+00:00,SPXW-20251204-06840.000-P,PUT,12.6,12.7,1270.0,4000.0,221510.0,-40.0,True,pass,80.00000000000007
710,2025-12-04,2025-12-04T15:29:00+00:00,SPXW-20251204-06830.000-C,CALL,24.9,25.1,2510.0,4000.0,221590.0,40.0,True,pass,579.9999999999998
711,2025-12-04,2025-12-04T16:05:00+00:00,SPXW-20251204-06850.000-P,PUT,18.2,18.3,1830.0,4000.0,222170.0,620.0,True,pass,-60.00000000000014
712,2025-12-04,2025-12-04T16:16:00+00:00,SPXW-20251204-06830.000-C,CALL,19.8,20.1,2010.0,4000.0,222110.0,560.0,True,pass,429.9999999999997
713,2025-12-04,2025-12-04T19:21:00+00:00,SPXW-20251204-06845.000-P,PUT,13.4,13.7,1370.0,4000.0,222540.0,990.0,True,pass,450.0
714,2025-12-05,2025-12-05T15:01:00+00:00,SPXW-20251205-06855.000-C,CALL,31.3,31.8,3180.0,4000.0,222990.0,0.0,True,pass,530.0000000000001
715,2025-12-05,2025-12-05T15:21:00+00:00,SPXW-20251205-06865.000-C,CALL,30.7,31.1,3110.0,4000.0,223520.0,530.0,True,pass,69.99999999999993
716,2025-12-05,2025-12-05T15:28:00+00:00,SPXW-20251205-06870.000-C,CALL,23.9,24.2,2420.0,4000.0,223590.0,600.0,True,pass,460.0000000000001
717,2025-12-05,2025-12-05T15:44:00+00:00,SPXW-20251205-06860.000-C,CALL,32.3,32.6,3260.0,4000.0,224050.0,1060.0,True,pass,360.0000000000001
718,2025-12-05,2025-12-05T15:53:00+00:00,SPXW-20251205-06870.000-C,CALL,19.6,19.9,1990.0,4000.0,224410.0,1420.0,True,pass,-119.99999999999991
719,2025-12-05,2025-12-05T16:09:00+00:00,SPXW-20251205-06895.000-P,PUT,21.0,21.4,2140.0,4000.0,224290.0,1300.0,True,pass,480.00000000000006
720,2025-12-05,2025-12-05T16:18:00+00:00,SPXW-20251205-06890.000-P,PUT,20.7,21.1,2110.0,4000.0,224770.0,1780.0,True,pass,-160.00000000000014
721,2025-12-08,2025-12-08T15:05:00+00:00,SPXW-20251208-06880.000-P,PUT,17.6,17.8,1780.0,4000.0,224610.0,0.0,True,pass,450.0
722,2025-12-08,2025-12-08T15:13:00+00:00,SPXW-20251208-06895.000-P,PUT,33.8,34.3,3430.0,4000.0,225060.0,450.0,True,pass,920.0000000000002
723,2025-12-08,2025-12-08T15:30:00+00:00,SPXW-20251208-06870.000-P,PUT,18.9,19.1,1910.0,4000.0,225980.0,1370.0,True,pass,279.9999999999997
724,2025-12-08,2025-12-08T15:58:00+00:00,SPXW-20251208-06880.000-P,PUT,30.5,30.9,3090.0,4000.0,226260.0,1650.0,True,pass,380.00000000000045
725,2025-12-09,2025-12-09T15:00:00+00:00,SPXW-20251209-06840.000-C,CALL,21.0,21.5,2150.0,4000.0,226640.0,0.0,True,pass,50.0
726,2025-12-09,2025-12-09T15:09:00+00:00,SPXW-20251209-06825.000-C,CALL,29.9,30.3,3030.0,4000.0,226690.0,50.0,True,pass,69.99999999999993
727,2025-12-09,2025-12-09T15:27:00+00:00,SPXW-20251209-06860.000-P,PUT,13.9,14.1,1410.0,4000.0,226760.0,120.0,True,pass,-59.999999999999964
728,2025-12-09,2025-12-09T15:36:00+00:00,SPXW-20251209-06830.000-C,CALL,24.6,24.8,2480.0,4000.0,226700.0,60.0,True,pass,-10.000000000000142
729,2025-12-09,2025-12-09T15:55:00+00:00,SPXW-20251209-06830.000-C,CALL,26.3,26.8,2680.0,4000.0,226690.0,50.0,True,pass,200.0
730,2025-12-10,2025-12-10T15:52:00+00:00,SPXW-20251210-06865.000-P,PUT,34.1,34.3,3430.0,4000.0,226890.0,0.0,True,pass,800.0
731,2025-12-10,2025-12-10T19:06:00+00:00,SPXW-20251210-06830.000-C,CALL,31.6,32.1,3210.0,4000.0,227690.0,800.0,True,pass,719.9999999999995
732,2025-12-10,2025-12-10T19:29:00+00:00,SPXW-20251210-06825.000-C,CALL,32.1,32.6,3260.0,4000.0,228410.0,1520.0,True,pass,569.9999999999995
733,2025-12-10,2025-12-10T19:44:00+00:00,SPXW-20251210-06825.000-C,CALL,32.4,32.9,3290.0,4000.0,228980.0,2090.0,True,pass,880.0000000000005
734,2025-12-11,2025-12-11T15:00:00+00:00,SPXW-20251211-06865.000-P,PUT,33.0,33.4,3340.0,4000.0,229860.0,0.0,True,pass,-1559.9999999999998
735,2025-12-11,2025-12-11T15:25:00+00:00,SPXW-20251211-06845.000-C,CALL,34.3,34.8,3480.0,4000.0,228300.0,-1560.0,False,daily_loss_stop,20.000000000000284
736,2025-12-12,2025-12-12T15:00:00+00:00,SPXW-20251212-06900.000-P,PUT,20.6,20.9,2090.0,4000.0,228320.0,0.0,True,pass,610.0000000000001
737,2025-12-12,2025-12-12T15:25:00+00:00,SPXW-20251212-06890.000-P,PUT,34.1,34.6,3460.0,4000.0,228930.0,610.0,True,pass,710.0000000000001
738,2025-12-15,2025-12-15T15:00:00+00:00,SPXW-20251215-06855.000-P,PUT,25.7,26.0,2600.0,4000.0,229640.0,0.0,True,pass,750.0
739,2025-12-15,2025-12-15T15:25:00+00:00,SPXW-20251215-06835.000-P,PUT,31.6,32.0,3200.0,4000.0,230390.0,750.0,True,pass,-189.99999999999983
740,2025-12-15,2025-12-15T15:56:00+00:00,SPXW-20251215-06845.000-P,PUT,26.4,26.8,2680.0,4000.0,230200.0,560.0,True,pass,250.0
741,2025-12-16,2025-12-16T15:00:00+00:00,SPXW-20251216-06795.000-C,CALL,31.0,31.3,3130.0,4000.0,230450.0,0.0,True,pass,-560.0000000000001
742,2025-12-16,2025-12-16T15:25:00+00:00,SPXW-20251216-06810.000-P,PUT,34.1,34.3,3430.0,4000.0,229890.0,-560.0,True,pass,-389.9999999999999
743,2025-12-17,2025-12-17T15:00:00+00:00,SPXW-20251217-06825.000-P,PUT,29.6,30.0,3000.0,4000.0,229500.0,0.0,True,pass,570.0000000000002
744,2025-12-17,2025-12-17T15:25:00+00:00,SPXW-20251217-06820.000-P,PUT,28.8,29.1,2910.0,4000.0,230070.0,570.0,True,pass,1150.0
745,2025-12-18,2025-12-18T15:00:00+00:00,SPXW-20251218-06765.000-C,CALL,33.7,33.9,3390.0,4000.0,231220.0,0.0,True,pass,70.00000000000028
746,2025-12-18,2025-12-18T15:16:00+00:00,SPXW-20251218-06805.000-P,PUT,33.6,34.0,3400.0,4000.0,231290.0,70.0,True,pass,-1010.0
747,2025-12-18,2025-12-18T15:25:00+00:00,SPXW-20251218-06765.000-C,CALL,33.8,34.2,3420.0,4000.0,230280.0,-940.0,False,daily_loss_stop,689.9999999999999
748,2025-12-18,2025-12-18T15:52:00+00:00,SPXW-20251218-06785.000-C,CALL,29.2,29.5,2950.0,4000.0,230970.0,-250.0,True,pass,-10.000000000000142
749,2025-12-19,2025-12-19T15:01:00+00:00,SPXW-20251219-06810.000-C,CALL,26.9,27.2,2720.0,4000.0,230960.0,0.0,True,pass,-250.0
750,2025-12-19,2025-12-19T15:26:00+00:00,SPXW-20251219-06845.000-P,PUT,29.0,29.4,2940.0,4000.0,230710.0,-250.0,True,pass,150.0
751,2025-12-19,2025-12-19T15:33:00+00:00,SPXW-20251219-06800.000-C,CALL,31.7,32.1,3210.0,4000.0,230860.0,-100.0,True,pass,189.99999999999983
752,2025-12-19,2025-12-19T15:50:00+00:00,SPXW-20251219-06790.000-C,CALL,32.1,32.4,3240.0,4000.0,231050.0,90.0,True,pass,270.0000000000003
753,2025-12-19,2025-12-19T16:15:00+00:00,SPXW-20251219-06800.000-C,CALL,29.8,30.1,3010.0,4000.0,231320.0,360.0,True,pass,319.99999999999955
754,2025-12-22,2025-12-22T15:01:00+00:00,SPXW-20251222-06900.000-P,PUT,34.7,35.1,3510.0,4000.0,231640.0,0.0,True,pass,660.0000000000001
755,2025-12-22,2025-12-22T15:31:00+00:00,SPXW-20251222-06875.000-P,PUT,12.0,12.1,1210.0,4000.0,232300.0,660.0,True,pass,729.9999999999999
756,2025-12-22,2025-12-22T15:39:00+00:00,SPXW-20251222-06885.000-P,PUT,27.4,27.9,2790.0,4000.0,233030.0,1390.0,True,pass,-779.9999999999998
757,2025-12-23,2025-12-23T15:00:00+00:00,SPXW-20251223-06900.000-P,PUT,18.6,19.0,1900.0,4000.0,232250.0,0.0,True,pass,730.0000000000001
758,2025-12-23,2025-12-23T15:26:00+00:00,SPXW-20251223-06850.000-C,CALL,31.9,32.4,3240.0,4000.0,232980.0,730.0,True,pass,280.00000000000045
759,2025-12-24,2025-12-24T15:01:00+00:00,SPXW-20251224-06885.000-C,CALL,29.8,30.2,3020.0,4000.0,233260.0,0.0,True,pass,90.00000000000021
760,2025-12-24,2025-12-24T15:25:00+00:00,SPXW-20251224-06900.000-C,CALL,18.5,18.9,1890.0,4000.0,233350.0,90.0,True,pass,100.0
761,2025-12-26,2025-12-26T15:00:00+00:00,SPXW-20251226-06940.000-P,PUT,9.9,10.1,1010.0,4000.0,233450.0,0.0,True,pass,309.99999999999994
762,2025-12-26,2025-12-26T15:25:00+00:00,SPXW-20251226-06935.000-P,PUT,8.1,8.2,820.0,4000.0,233760.0,310.0,True,pass,-179.9999999999999
763,2025-12-26,2025-12-26T15:58:00+00:00,SPXW-20251226-06925.000-C,CALL,12.9,13.1,1310.0,4000.0,233580.0,130.0,True,pass,-409.99999999999994
764,2025-12-29,2025-12-29T15:02:00+00:00,SPXW-20251229-06925.000-P,PUT,21.9,22.4,2240.0,4000.0,233170.0,0.0,True,pass,480.00000000000006
765,2025-12-29,2025-12-29T15:29:00+00:00,SPXW-20251229-06880.000-C,CALL,28.7,29.1,2910.0,4000.0,233650.0,480.0,True,pass,0.0
766,2025-12-29,2025-12-29T15:45:00+00:00,SPXW-20251229-06890.000-C,CALL,21.9,22.3,2230.0,4000.0,233650.0,480.0,True,pass,-569.9999999999999
767,2025-12-29,2025-12-29T15:53:00+00:00,SPXW-20251229-06880.000-C,CALL,22.3,22.5,2250.0,4000.0,233080.0,-90.0,True,pass,310.0000000000001
768,2025-12-30,2025-12-30T15:04:00+00:00,SPXW-20251230-06875.000-C,CALL,32.4,32.9,3290.0,4000.0,233390.0,0.0,True,pass,-369.99999999999994
769,2025-12-30,2025-12-30T15:23:00+00:00,SPXW-20251230-06865.000-C,CALL,33.7,34.2,3420.0,4000.0,233020.0,-370.0,True,pass,-70.00000000000028
770,2025-12-30,2025-12-30T15:33:00+00:00,SPXW-20251230-06910.000-P,PUT,15.9,16.1,1610.0,4000.0,232950.0,-440.0,True,pass,179.99999999999972
771,2025-12-30,2025-12-30T15:49:00+00:00,SPXW-20251230-06880.000-C,CALL,19.2,19.5,1950.0,4000.0,233130.0,-260.0,True,pass,510.0000000000001
772,2025-12-30,2025-12-30T15:55:00+00:00,SPXW-20251230-06880.000-C,CALL,23.6,23.9,2390.0,4000.0,233640.0,250.0,True,pass,190.00000000000023
773,2025-12-30,2025-12-30T16:08:00+00:00,SPXW-20251230-06875.000-C,CALL,31.6,32.0,3200.0,4000.0,233830.0,440.0,True,pass,20.000000000000284
774,2025-12-30,2025-12-30T18:34:00+00:00,SPXW-20251230-06880.000-C,CALL,26.9,27.3,2730.0,4000.0,233850.0,460.0,True,pass,-110.00000000000014
775,2025-12-30,2025-12-30T19:13:00+00:00,SPXW-20251230-06900.000-C,CALL,6.3,6.4,640.0,4000.0,233740.0,350.0,True,pass,109.99999999999996
776,2025-12-31,2025-12-31T15:26:00+00:00,SPXW-20251231-06860.000-C,CALL,25.3,25.5,2550.0,4000.0,233850.0,0.0,True,pass,30.00000000000007
777,2025-12-31,2025-12-31T16:19:00+00:00,SPXW-20251231-06845.000-C,CALL,30.8,31.2,3120.0,4000.0,233880.0,30.0,True,pass,250.0000000000003
778,2025-12-31,2025-12-31T16:28:00+00:00,SPXW-20251231-06845.000-C,CALL,33.7,34.1,3410.0,4000.0,234130.0,280.0,True,pass,-189.99999999999983
779,2025-12-31,2025-12-31T18:31:00+00:00,SPXW-20251231-06860.000-C,CALL,21.4,21.8,2180.0,4000.0,233940.0,90.0,True,pass,100.0
780,2026-01-02,2026-01-02T15:00:00+00:00,SPXW-20260102-06860.000-C,CALL,30.7,31.2,3120.0,4000.0,234040.0,0.0,True,pass,190.00000000000023
781,2026-01-02,2026-01-02T15:12:00+00:00,SPXW-20260102-06890.000-P,PUT,17.3,17.4,1740.0,4000.0,234230.0,190.0,True,pass,1930.0000000000005
782,2026-01-02,2026-01-02T15:25:00+00:00,SPXW-20260102-06865.000-P,PUT,24.0,24.3,2430.0,4000.0,236160.0,2120.0,True,pass,-1230.0
783,2026-01-02,2026-01-02T15:37:00+00:00,SPXW-20260102-06865.000-P,PUT,12.2,12.4,1240.0,4000.0,234930.0,890.0,True,pass,529.9999999999999
784,2026-01-05,2026-01-05T15:01:00+00:00,SPXW-20260105-06885.000-C,CALL,17.3,17.6,1760.0,4000.0,235460.0,0.0,True,pass,479.9999999999997
785,2026-01-05,2026-01-05T15:27:00+00:00,SPXW-20260105-06875.000-C,CALL,31.4,31.9,3190.0,4000.0,235940.0,480.0,True,pass,450.0
786,2026-01-05,2026-01-05T15:55:00+00:00,SPXW-20260105-06890.000-C,CALL,20.4,20.7,2070.0,4000.0,236390.0,930.0,True,pass,230.00000000000009
787,2026-01-06,2026-01-06T15:00:00+00:00,SPXW-20260106-06905.000-C,CALL,24.2,24.6,2460.0,4000.0,236620.0,0.0,True,pass,250.0
788,2026-01-06,2026-01-06T15:19:00+00:00,SPXW-20260106-06900.000-C,CALL,31.8,32.1,3210.0,4000.0,236870.0,250.0,True,pass,-550.0
789,2026-01-06,2026-01-06T15:55:00+00:00,SPXW-20260106-06885.000-C,CALL,34.1,34.6,3460.0,4000.0,236320.0,-300.0,True,pass,-270.0000000000003
790,2026-01-07,2026-01-07T15:01:00+00:00,SPXW-20260107-06965.000-P,PUT,20.7,21.1,2110.0,4000.0,236050.0,0.0,True,pass,289.9999999999999
791,2026-01-07,2026-01-07T15:28:00+00:00,SPXW-20260107-06925.000-C,CALL,20.6,20.8,2080.0,4000.0,236340.0,290.0,True,pass,559.9999999999998
792,2026-01-07,2026-01-07T15:38:00+00:00,SPXW-20260107-06980.000-P,PUT,30.6,31.1,3110.0,4000.0,236900.0,850.0,True,pass,-160.00000000000014
793,2026-01-07,2026-01-07T16:03:00+00:00,SPXW-20260107-06930.000-C,CALL,24.3,24.7,2470.0,4000.0,236740.0,690.0,True,pass,-469.99999999999994
794,2026-01-08,2026-01-08T15:00:00+00:00,SPXW-20260108-06920.000-P,PUT,18.0,18.3,1830.0,4000.0,236270.0,0.0,True,pass,-940.0
795,2026-01-08,2026-01-08T15:25:00+00:00,SPXW-20260108-06895.000-C,CALL,30.6,31.0,3100.0,4000.0,235330.0,-940.0,False,daily_loss_stop,-50.0
796,2026-01-09,2026-01-09T15:02:00+00:00,SPXW-20260109-06935.000-C,CALL,17.8,17.9,1790.0,4000.0,235280.0,0.0,True,pass,-909.9999999999998
797,2026-01-09,2026-01-09T15:27:00+00:00,SPXW-20260109-06945.000-C,CALL,15.9,16.1,1610.0,4000.0,234370.0,-910.0,False,daily_loss_stop,250.0
798,2026-01-09,2026-01-09T15:56:00+00:00,SPXW-20260109-06910.000-C,CALL,32.6,33.1,3310.0,4000.0,234620.0,-660.0,True,pass,1789.9999999999998
799,2026-01-12,2026-01-12T15:06:00+00:00,SPXW-20260112-06935.000-C,CALL,26.8,27.3,2730.0,4000.0,236410.0,0.0,True,pass,-10.000000000000142
800,2026-01-12,2026-01-12T15:33:00+00:00,SPXW-20260112-06960.000-P,PUT,9.6,9.8,980.0,4000.0,236400.0,-10.0,True,pass,-150.0
801,2026-01-12,2026-01-12T15:53:00+00:00,SPXW-20260112-06950.000-C,CALL,14.3,14.5,1450.0,4000.0,236250.0,-160.0,True,pass,789.9999999999999
802,2026-01-12,2026-01-12T18:43:00+00:00,SPXW-20260112-06945.000-C,CALL,30.5,30.9,3090.0,4000.0,237040.0,630.0,True,pass,110.00000000000014
803,2026-01-13,2026-01-13T15:01:00+00:00,SPXW-20260113-06990.000-P,PUT,23.2,23.6,2360.0,4000.0,237150.0,0.0,True,pass,1439.9999999999998
804,2026-01-13,2026-01-13T15:26:00+00:00,SPXW-20260113-06980.000-P,PUT,33.2,33.6,3360.0,4000.0,238590.0,1440.0,True,pass,-880.0000000000001
805,2026-01-13,2026-01-13T15:55:00+00:00,SPXW-20260113-06935.000-C,CALL,28.2,28.6,2860.0,4000.0,237710.0,560.0,True,pass,159.99999999999977
806,2026-01-13,2026-01-13T16:27:00+00:00,SPXW-20260113-06970.000-P,PUT,15.9,16.1,1610.0,4000.0,237870.0,720.0,True,pass,-870.0000000000001
